project_id,project_type,state,district,land_area_hectares,affected_families,documentation_completeness,approval_progress,compensation_progress,legal_dispute_count,pending_notifications,ownership_conflict_count,rehabilitation_progress,stakeholder_responsiveness,department_coordination_score,possession_progress,current_stage,days_elapsed,target_duration_days
LA-01992,Irrigation,Madhya Pradesh,Ujjain,26.84,158,54.95,100.0,73.51,4,1,4,85.17,52.16,73.55,75.92,Rehabilitation,551,742
LA-00943,Highway,Telangana,Hyderabad,7.21,34,64.42,75.42,100.0,1,3,3,75.94,61.68,67.43,80.97,Possession,330,484
LA-02322,Industrial,Maharashtra,Thane,5.0,22,71.1,71.79,59.83,0,0,0,75.7,87.09,79.71,70.15,Rehabilitation,184,509
LA-00468,Power,Uttar Pradesh,Kanpur,5.85,63,90.04,66.77,59.16,4,3,2,60.67,69.56,73.37,65.89,Possession,373,519
LA-02195,Industrial,Maharashtra,Nashik,7.61,95,88.45,32.8,31.04,3,2,1,83.39,58.41,66.38,47.92,Possession,325,541
LA-01460,Urban Development,Rajasthan,Udaipur,8.53,84,64.67,75.32,58.65,2,3,2,44.23,70.31,50.16,61.59,Compensation,405,465
LA-01381,Urban Development,Telangana,Karimnagar,5.0,85,81.46,69.37,71.09,3,2,1,81.75,61.31,61.89,59.53,Possession,258,557
LA-01125,Urban Development,Telangana,Hyderabad,17.9,78,64.08,48.03,78.84,2,0,1,59.65,74.39,78.72,78.08,Compensation,334,453
LA-00483,Power,Rajasthan,Jodhpur,30.58,120,89.93,51.99,56.06,5,1,3,90.53,56.64,54.76,50.69,Rehabilitation,549,583
LA-01615,Power,Telangana,Khammam,12.07,69,92.75,52.36,40.79,1,2,1,54.23,41.83,63.2,72.01,Valuation,296,484
LA-01442,Urban Development,Rajasthan,Jaipur,16.38,63,80.54,90.48,79.27,0,2,1,31.7,60.57,14.32,70.51,Rehabilitation,354,410
LA-01028,Urban Development,Rajasthan,Jaipur,9.48,101,83.94,59.64,71.5,3,1,4,0.0,84.71,76.06,72.99,Compensation,438,539
LA-00532,Industrial,Rajasthan,Ajmer,6.55,136,58.09,69.59,78.08,1,2,4,100.0,58.83,71.65,81.24,Possession,526,580
LA-01680,Urban Development,Tamil Nadu,Madurai,13.2,162,65.22,30.85,62.41,4,2,4,50.12,49.64,61.81,44.16,Compensation,449,614
LA-01890,Power,Gujarat,Surat,12.38,130,82.82,42.58,100.0,3,2,3,36.24,100.0,44.66,65.0,Rehabilitation,537,532
LA-00409,Industrial,Karnataka,Belagavi,10.57,97,57.57,78.8,59.51,3,2,2,16.31,72.29,66.9,72.76,Possession,273,537
LA-00533,Industrial,Rajasthan,Jodhpur,17.66,108,38.18,75.99,55.07,2,6,1,72.89,56.11,62.39,51.04,Notification,487,558
LA-02080,Industrial,Tamil Nadu,Salem,10.45,139,77.54,67.51,61.79,4,3,4,29.01,62.99,54.13,58.21,Valuation,521,565
LA-02417,Railway,Gujarat,Ahmedabad,7.35,30,100.0,63.22,42.66,0,2,2,94.91,39.78,76.16,82.56,Possession,168,482
LA-02413,Irrigation,Telangana,Karimnagar,5.0,110,100.0,65.34,80.35,1,3,2,82.18,36.27,66.08,63.75,Compensation,541,590
LA-01717,Highway,Madhya Pradesh,Bhopal,5.0,123,78.93,62.68,78.25,1,3,1,48.46,100.0,45.77,54.94,Notification,382,582
LA-01169,Railway,Telangana,Nizamabad,5.0,103,87.39,64.3,73.72,1,3,3,49.3,65.62,46.26,64.08,Compensation,478,547
LA-00642,Power,Gujarat,Kutch,10.17,72,79.33,75.81,70.89,3,2,5,77.54,94.83,60.21,79.39,Notification,233,424
LA-01218,Industrial,Tamil Nadu,Chennai,5.0,1,72.68,93.24,68.89,0,7,1,28.73,32.52,66.49,67.85,Possession,272,380
LA-00341,Irrigation,Tamil Nadu,Chennai,5.03,74,74.82,100.0,57.6,0,5,0,50.82,53.64,100.0,91.64,Valuation,379,538
LA-01031,Power,Maharashtra,Pune,5.0,81,48.18,76.31,61.83,2,3,1,80.19,100.0,59.87,60.84,Notification,396,513
LA-00005,Railway,Gujarat,Kutch,24.44,114,100.0,51.59,55.23,1,4,2,58.54,63.76,62.32,66.61,Valuation,469,607
LA-01586,Industrial,Telangana,Khammam,15.15,64,89.95,62.46,56.8,2,1,1,44.56,51.42,100.0,61.54,Rehabilitation,354,479
LA-02491,Industrial,Madhya Pradesh,Gwalior,7.62,139,100.0,73.12,48.02,4,4,2,76.27,45.62,60.72,73.12,Compensation,357,629
LA-00714,Industrial,Uttar Pradesh,Prayagraj,5.0,155,94.33,32.77,47.18,7,2,4,65.82,74.48,74.77,54.09,Possession,594,648
LA-00196,Irrigation,Rajasthan,Udaipur,41.21,83,94.26,80.34,59.13,3,4,0,59.46,54.22,68.12,74.25,Notification,380,525
LA-01491,Highway,Rajasthan,Ajmer,19.23,89,100.0,100.0,20.35,2,3,6,35.28,23.35,55.43,72.06,Possession,477,465
LA-00965,Power,Telangana,Khammam,5.0,44,63.43,48.68,48.74,0,3,2,100.0,50.63,100.0,53.41,Notification,462,495
LA-00316,Irrigation,Maharashtra,Aurangabad,13.5,46,72.35,84.06,100.0,2,4,2,54.53,39.86,38.6,68.46,Possession,382,446
LA-02060,Irrigation,Tamil Nadu,Salem,13.62,145,69.16,60.55,79.32,5,2,3,30.15,74.64,84.02,58.95,Compensation,454,569
LA-02329,Highway,Uttar Pradesh,Lucknow,9.82,49,82.79,87.14,27.16,2,2,2,62.96,57.33,80.53,69.0,Compensation,507,473
LA-01454,Power,Tamil Nadu,Madurai,7.27,9,85.44,44.48,100.0,0,3,0,37.51,67.99,67.8,71.84,Compensation,342,554
LA-01341,Industrial,Madhya Pradesh,Jabalpur,13.83,86,89.13,49.71,67.15,1,2,2,43.22,56.58,47.11,60.54,Rehabilitation,353,517
LA-00107,Irrigation,Maharashtra,Nagpur,6.35,61,74.93,97.46,15.34,0,1,0,96.8,59.42,80.59,54.03,Compensation,592,510
LA-01136,Urban Development,Gujarat,Ahmedabad,11.47,78,91.65,67.06,77.27,1,6,0,79.06,64.15,56.74,73.73,Valuation,187,443
LA-00001,Power,Maharashtra,Pune,10.99,76,89.01,100.0,58.85,0,3,2,54.38,58.73,61.62,75.34,Compensation,105,379
LA-00653,Industrial,Maharashtra,Nagpur,5.22,36,99.72,62.54,48.05,1,9,2,76.97,55.35,46.49,63.68,Rehabilitation,319,415
LA-00125,Urban Development,Tamil Nadu,Chennai,6.65,85,32.36,75.19,62.99,3,0,5,41.64,89.93,58.74,47.05,Valuation,372,527
LA-01194,Urban Development,Gujarat,Kutch,12.26,38,72.93,89.89,63.97,0,3,1,26.53,65.13,100.0,73.95,Valuation,302,449
LA-00161,Urban Development,Rajasthan,Jodhpur,5.0,79,98.07,100.0,78.46,1,3,4,29.51,95.99,45.84,63.62,Valuation,418,496
LA-00758,Power,Telangana,Warangal,12.45,123,88.16,49.01,54.17,4,1,4,63.77,51.01,77.79,65.47,Possession,191,580
LA-01778,Industrial,Tamil Nadu,Salem,15.08,178,62.35,87.89,53.02,4,1,1,61.25,65.5,98.05,68.36,Rehabilitation,496,692
LA-00890,Highway,Tamil Nadu,Tiruchirappalli,5.0,41,100.0,63.53,75.04,2,2,0,100.0,53.88,100.0,95.97,Possession,314,491
LA-01659,Highway,Madhya Pradesh,Ujjain,5.0,119,64.06,71.79,47.99,1,1,4,45.09,79.58,66.49,63.92,Notification,275,616
LA-00540,Irrigation,Rajasthan,Udaipur,16.0,115,78.9,42.9,23.41,6,3,1,71.7,100.0,76.53,61.12,Possession,350,616
LA-01032,Power,Maharashtra,Aurangabad,12.14,83,70.93,59.85,73.58,3,2,0,71.04,87.79,62.62,67.26,Rehabilitation,306,519
LA-01610,Railway,Telangana,Nizamabad,5.0,34,93.99,75.02,70.43,0,3,0,38.58,17.05,72.03,77.62,Rehabilitation,435,534
LA-00557,Power,Madhya Pradesh,Jabalpur,5.0,8,100.0,67.18,56.83,1,3,3,62.72,91.42,71.94,58.81,Compensation,312,399
LA-00730,Urban Development,Rajasthan,Kota,5.0,77,83.47,88.3,38.95,0,0,2,71.39,28.58,97.14,68.29,Compensation,371,524
LA-00033,Power,Maharashtra,Thane,5.65,151,73.59,39.94,58.59,5,0,3,53.45,52.02,67.04,56.68,Compensation,418,607
LA-02075,Urban Development,Gujarat,Vadodara,16.0,37,62.62,82.5,18.23,2,2,0,23.87,71.35,82.17,58.99,Possession,383,575
LA-00572,Railway,Uttar Pradesh,Agra,24.63,119,83.43,65.11,45.48,4,1,0,51.34,97.16,100.0,82.78,Compensation,314,624
LA-00993,Power,Karnataka,Mysuru,22.3,50,43.48,63.22,70.46,0,2,0,56.11,79.83,52.93,70.78,Valuation,250,465
LA-00611,Railway,Madhya Pradesh,Gwalior,10.58,38,84.59,100.0,89.01,1,4,1,39.86,76.01,74.36,77.66,Compensation,265,489
LA-00678,Irrigation,Uttar Pradesh,Agra,11.2,141,64.82,72.5,46.78,2,2,5,52.47,67.08,100.0,56.71,Compensation,423,618
LA-00376,Highway,Uttar Pradesh,Varanasi,5.81,44,89.96,51.88,46.15,0,7,1,78.08,70.68,64.61,51.83,Compensation,508,464
LA-00619,Urban Development,Telangana,Karimnagar,5.0,77,72.3,76.21,85.46,1,5,0,36.02,22.87,98.93,88.54,Possession,251,443
LA-01676,Power,Tamil Nadu,Salem,11.53,77,37.52,71.61,55.04,0,4,1,80.68,28.28,76.12,50.27,Possession,454,505
LA-02070,Urban Development,Telangana,Hyderabad,8.44,100,99.94,57.89,40.55,4,3,2,52.84,94.75,53.75,70.14,Compensation,346,496
LA-00628,Power,Madhya Pradesh,Gwalior,13.21,28,76.78,51.91,81.39,0,2,0,79.55,29.95,55.63,54.69,Valuation,341,344
LA-00247,Urban Development,Uttar Pradesh,Agra,7.92,60,86.36,70.82,47.82,3,2,1,59.36,65.7,63.77,70.59,Compensation,259,461
LA-00996,Power,Uttar Pradesh,Agra,8.04,70,62.21,81.36,84.31,2,2,1,62.44,62.64,78.93,79.07,Compensation,282,594
LA-00581,Highway,Uttar Pradesh,Prayagraj,5.0,39,66.72,42.5,68.48,1,2,0,26.14,80.85,82.97,58.16,Compensation,651,540
LA-00305,Highway,Madhya Pradesh,Ujjain,22.95,132,75.32,76.17,50.79,4,0,2,63.35,100.0,56.19,62.89,Notification,331,562
LA-01905,Irrigation,Tamil Nadu,Chennai,13.4,93,72.17,71.88,82.54,1,2,3,64.84,73.0,62.76,85.88,Notification,390,597
LA-02377,Railway,Uttar Pradesh,Kanpur,21.01,127,100.0,97.99,81.38,3,4,1,78.24,46.36,53.99,86.37,Notification,102,483
LA-01904,Industrial,Telangana,Khammam,8.01,69,78.24,95.72,17.17,3,3,2,0.0,75.79,62.54,52.31,Compensation,529,605
LA-01954,Railway,Karnataka,Belagavi,5.0,81,81.37,53.66,38.73,3,4,3,30.19,87.78,78.44,63.7,Rehabilitation,478,558
LA-02344,Power,Rajasthan,Ajmer,30.88,114,100.0,78.48,59.24,2,2,4,58.81,88.25,92.29,78.26,Notification,479,544
LA-01567,Power,Karnataka,Mangaluru,28.75,112,71.29,64.86,70.45,3,5,2,53.56,84.26,40.58,49.55,Valuation,539,611
LA-00367,Industrial,Karnataka,Hubballi,5.0,92,56.15,43.95,18.92,0,1,2,50.83,95.81,93.69,62.19,Valuation,485,498
LA-00488,Power,Karnataka,Mysuru,10.67,69,84.52,52.21,54.22,3,3,1,30.42,100.0,59.44,37.4,Compensation,385,461
LA-01752,Railway,Tamil Nadu,Madurai,5.4,89,51.38,72.75,42.11,1,3,0,58.06,71.82,51.69,55.5,Valuation,410,457
LA-00948,Urban Development,Karnataka,Hubballi,40.2,142,91.32,91.59,56.73,2,0,5,61.73,84.42,72.66,68.8,Notification,467,580
LA-01369,Urban Development,Rajasthan,Jaipur,7.56,118,70.2,64.43,65.74,1,5,3,30.72,83.91,71.48,73.1,Possession,392,604
LA-00928,Urban Development,Uttar Pradesh,Kanpur,5.31,55,78.92,43.27,99.77,1,3,2,80.82,96.6,100.0,76.12,Notification,460,495
LA-00466,Highway,Rajasthan,Udaipur,25.02,189,54.1,36.16,81.51,3,2,1,92.77,63.5,73.28,73.65,Possession,306,528
LA-02459,Urban Development,Uttar Pradesh,Prayagraj,21.74,91,78.57,75.72,100.0,1,3,2,35.76,91.27,100.0,78.78,Rehabilitation,385,415
LA-01708,Railway,Gujarat,Vadodara,16.25,68,67.72,79.81,82.72,1,2,3,48.67,67.11,33.0,65.34,Notification,510,658
LA-02164,Railway,Uttar Pradesh,Prayagraj,12.83,43,76.83,55.9,60.28,1,1,2,35.13,87.05,63.3,57.31,Notification,347,432
LA-00364,Railway,Uttar Pradesh,Agra,12.15,101,92.24,95.78,39.57,5,6,1,92.77,66.87,63.92,68.14,Notification,517,655
LA-01911,Highway,Maharashtra,Nagpur,11.54,1,85.65,64.5,72.95,1,0,1,31.69,79.94,55.85,61.09,Notification,523,471
LA-00263,Irrigation,Gujarat,Rajkot,8.95,113,45.82,76.23,37.87,3,3,1,50.46,52.72,85.77,52.05,Compensation,448,592
LA-00591,Urban Development,Maharashtra,Pune,22.05,129,87.3,96.56,64.34,2,3,5,41.45,93.97,50.43,59.23,Rehabilitation,238,557
LA-02015,Power,Uttar Pradesh,Varanasi,5.56,133,64.18,90.3,58.22,4,3,3,100.0,82.81,95.41,74.33,Rehabilitation,262,467
LA-00946,Railway,Gujarat,Vadodara,5.0,104,84.63,79.57,64.74,0,3,2,69.21,65.61,27.07,65.0,Notification,506,592
LA-00071,Highway,Uttar Pradesh,Prayagraj,5.0,100,98.16,84.38,85.91,2,1,3,41.84,97.11,100.0,88.83,Possession,268,565
LA-01863,Urban Development,Madhya Pradesh,Bhopal,7.18,67,99.71,49.17,47.4,2,1,1,31.41,69.72,49.8,49.38,Compensation,305,442
LA-02061,Highway,Rajasthan,Jodhpur,14.8,85,71.59,61.73,53.13,3,1,1,86.14,85.43,60.42,72.33,Notification,449,583
LA-01171,Industrial,Tamil Nadu,Madurai,8.96,63,87.43,37.17,56.39,1,0,1,46.22,64.7,97.65,49.24,Rehabilitation,494,508
LA-00766,Industrial,Rajasthan,Ajmer,21.34,141,77.71,82.84,35.68,3,5,5,41.28,55.91,52.58,54.72,Compensation,365,519
LA-02460,Power,Madhya Pradesh,Indore,5.0,27,56.88,70.39,66.32,1,6,0,67.08,97.59,90.72,68.23,Compensation,333,596
LA-01166,Power,Karnataka,Mangaluru,5.0,143,80.51,57.99,32.63,5,0,2,25.44,75.53,69.72,64.74,Valuation,568,630
LA-02364,Industrial,Karnataka,Belagavi,6.79,96,81.83,66.12,53.07,2,2,1,38.3,96.57,73.93,68.23,Notification,335,668
LA-00312,Irrigation,Madhya Pradesh,Ujjain,5.0,72,83.21,61.25,68.0,1,2,2,70.55,66.03,78.85,68.77,Compensation,239,433
LA-02309,Urban Development,Gujarat,Vadodara,8.02,71,85.79,86.43,43.85,1,2,1,42.15,100.0,61.94,68.51,Possession,483,571
LA-01108,Highway,Tamil Nadu,Salem,9.03,36,73.38,73.52,48.32,0,0,0,61.97,86.97,100.0,65.4,Notification,343,416
LA-01502,Irrigation,Uttar Pradesh,Agra,12.33,65,85.99,67.77,62.39,2,1,0,69.55,47.34,81.75,73.97,Valuation,489,517
LA-01305,Power,Telangana,Nizamabad,5.0,66,87.31,80.81,29.78,0,4,0,47.15,69.11,63.79,56.37,Rehabilitation,255,444
LA-01965,Irrigation,Madhya Pradesh,Bhopal,7.87,122,89.62,68.5,44.8,5,2,0,89.68,39.5,62.85,67.95,Rehabilitation,562,691
LA-00697,Industrial,Tamil Nadu,Coimbatore,5.0,94,100.0,46.07,79.13,1,1,2,85.17,66.97,54.29,72.5,Rehabilitation,391,579
LA-01811,Irrigation,Karnataka,Belagavi,5.0,119,75.58,54.22,66.91,3,1,1,52.83,55.84,72.88,61.31,Possession,216,510
LA-00346,Power,Tamil Nadu,Tiruchirappalli,21.62,128,99.33,86.01,100.0,3,2,1,73.41,64.87,100.0,94.01,Possession,314,691
LA-02474,Power,Uttar Pradesh,Lucknow,5.0,94,85.77,79.19,48.74,3,1,2,100.0,86.42,60.11,67.59,Valuation,430,556
LA-02103,Industrial,Telangana,Hyderabad,18.19,116,71.45,84.82,51.04,3,3,2,44.17,52.8,74.66,69.7,Valuation,392,664
LA-00068,Irrigation,Telangana,Khammam,15.33,1,93.88,42.66,59.06,2,0,0,31.92,31.96,62.95,56.57,Rehabilitation,360,546
LA-00659,Urban Development,Maharashtra,Thane,13.66,44,42.44,100.0,50.91,2,5,0,77.25,80.58,40.68,75.38,Notification,667,540
LA-02038,Urban Development,Telangana,Hyderabad,8.63,50,90.92,94.33,84.88,1,3,1,60.4,84.04,100.0,73.97,Rehabilitation,295,481
LA-00087,Highway,Maharashtra,Thane,7.9,58,65.53,70.72,71.65,0,2,3,87.92,31.8,57.62,82.63,Valuation,378,462
LA-01206,Urban Development,Gujarat,Rajkot,18.17,45,59.53,94.11,54.76,0,6,1,42.2,100.0,88.38,75.76,Notification,353,453
LA-00274,Urban Development,Tamil Nadu,Tiruchirappalli,5.0,33,57.87,68.3,67.82,0,5,1,100.0,58.89,56.67,76.52,Compensation,352,478
LA-02073,Industrial,Uttar Pradesh,Prayagraj,5.0,75,70.49,57.19,65.03,3,0,2,81.45,89.31,23.29,62.54,Possession,294,391
LA-02085,Irrigation,Maharashtra,Aurangabad,5.0,1,79.61,85.9,43.23,2,3,0,64.12,76.08,100.0,69.12,Valuation,327,455
LA-01621,Urban Development,Uttar Pradesh,Agra,7.13,24,89.53,95.05,70.98,0,1,0,71.74,94.92,77.28,66.46,Notification,330,565
LA-01270,Highway,Uttar Pradesh,Prayagraj,11.66,63,69.66,78.78,30.22,1,1,1,54.94,87.61,83.78,56.19,Notification,274,472
LA-01797,Irrigation,Rajasthan,Jaipur,6.89,1,55.71,89.5,58.62,0,2,1,64.55,58.45,100.0,66.12,Possession,374,485
LA-02193,Urban Development,Karnataka,Bengaluru,5.0,97,64.91,65.18,87.72,1,1,2,54.69,75.0,86.93,60.39,Valuation,288,543
LA-02158,Power,Telangana,Karimnagar,6.97,54,95.75,79.23,58.96,1,3,0,72.17,86.31,28.37,83.8,Valuation,112,472
LA-02396,Power,Tamil Nadu,Madurai,6.88,74,80.89,32.84,71.15,1,1,0,49.21,21.54,49.84,60.69,Valuation,416,614
LA-01133,Irrigation,Uttar Pradesh,Varanasi,6.31,72,69.12,65.75,45.22,1,1,2,96.57,39.73,82.18,69.68,Notification,320,467
LA-00846,Highway,Madhya Pradesh,Ujjain,17.99,183,89.49,64.51,92.76,8,7,3,100.0,85.27,85.05,93.1,Rehabilitation,374,696
LA-00322,Irrigation,Tamil Nadu,Salem,5.0,73,49.07,53.81,68.13,5,6,0,41.11,72.07,27.19,53.04,Possession,470,584
LA-02066,Railway,Uttar Pradesh,Varanasi,5.0,21,84.51,56.58,61.76,1,2,0,22.51,54.42,76.28,62.61,Notification,202,412
LA-00055,Industrial,Madhya Pradesh,Gwalior,5.59,60,72.53,100.0,72.4,2,1,0,70.32,82.55,70.94,84.65,Rehabilitation,329,507
LA-00205,Industrial,Uttar Pradesh,Agra,5.0,60,100.0,69.19,69.37,3,2,1,23.49,96.7,63.75,77.82,Possession,184,521
LA-00407,Urban Development,Madhya Pradesh,Jabalpur,14.12,97,79.73,76.13,66.04,1,3,2,89.83,84.23,84.85,80.96,Rehabilitation,272,424
LA-02132,Power,Madhya Pradesh,Indore,16.85,110,70.4,57.53,90.2,4,3,5,95.22,57.82,76.94,80.24,Compensation,288,550
LA-02279,Urban Development,Telangana,Nizamabad,5.34,101,30.18,44.54,65.15,5,1,0,42.75,73.23,100.0,68.72,Compensation,382,614
LA-02496,Industrial,Tamil Nadu,Salem,5.0,31,85.62,85.33,63.96,1,3,2,30.38,17.07,72.4,69.44,Rehabilitation,364,515
LA-00097,Highway,Karnataka,Hubballi,7.28,61,97.11,88.95,47.0,1,2,1,69.77,57.29,85.42,78.3,Notification,400,541
LA-00831,Railway,Telangana,Nizamabad,9.97,26,72.69,100.0,62.42,0,3,0,37.84,83.59,72.24,63.13,Compensation,545,492
LA-01602,Highway,Gujarat,Kutch,5.0,19,73.43,69.9,72.16,1,2,0,67.66,53.35,90.38,57.58,Possession,357,603
LA-01959,Irrigation,Gujarat,Kutch,6.85,148,100.0,51.83,47.72,4,2,3,64.08,39.38,68.61,55.49,Notification,418,676
LA-01794,Irrigation,Uttar Pradesh,Prayagraj,10.41,121,82.25,77.24,57.86,2,2,1,52.13,78.49,69.57,72.24,Valuation,261,526
LA-00070,Highway,Gujarat,Rajkot,31.84,104,93.66,98.21,90.72,1,1,3,66.64,83.99,74.27,83.32,Notification,433,492
LA-00947,Power,Telangana,Warangal,6.0,117,59.43,84.43,48.22,2,1,1,26.56,70.06,57.18,26.2,Valuation,426,602
LA-01823,Power,Uttar Pradesh,Kanpur,5.0,23,92.65,61.01,30.02,0,3,0,64.08,92.88,62.24,51.33,Notification,359,461
LA-01747,Urban Development,Gujarat,Vadodara,11.27,59,77.45,34.27,89.46,2,5,0,13.21,80.56,78.36,61.32,Notification,362,546
LA-00309,Railway,Gujarat,Rajkot,5.0,43,100.0,49.24,34.22,1,1,1,77.63,100.0,42.19,39.69,Valuation,433,398
LA-01710,Power,Karnataka,Belagavi,5.76,136,73.54,81.43,55.05,4,4,2,82.32,69.81,77.88,80.97,Rehabilitation,337,484
LA-00084,Railway,Uttar Pradesh,Prayagraj,19.69,52,83.51,46.42,90.13,0,3,2,48.85,72.02,51.99,60.87,Compensation,415,521
LA-00388,Urban Development,Rajasthan,Kota,5.0,57,97.26,100.0,78.18,3,2,1,44.29,57.79,60.59,72.91,Compensation,327,470
LA-00769,Power,Karnataka,Hubballi,5.0,31,86.64,96.88,67.56,0,4,0,21.22,100.0,50.78,70.62,Rehabilitation,457,633
LA-00297,Urban Development,Rajasthan,Udaipur,5.0,123,100.0,52.78,75.75,2,2,2,42.56,77.25,47.81,62.85,Rehabilitation,458,493
LA-00989,Power,Tamil Nadu,Tiruchirappalli,10.51,89,84.0,78.58,83.39,2,4,3,66.39,56.93,75.64,76.8,Possession,456,540
LA-02489,Urban Development,Tamil Nadu,Madurai,9.56,66,67.49,28.02,100.0,3,2,1,52.46,47.36,68.64,77.34,Possession,313,511
LA-01079,Urban Development,Uttar Pradesh,Agra,5.0,128,47.79,97.74,46.45,3,2,5,72.36,65.25,79.55,82.44,Rehabilitation,262,553
LA-00544,Irrigation,Madhya Pradesh,Gwalior,7.14,26,100.0,69.65,48.13,1,8,0,78.79,86.48,64.87,76.06,Compensation,251,454
LA-02088,Irrigation,Madhya Pradesh,Bhopal,13.43,27,74.81,100.0,78.56,1,2,0,89.54,88.27,86.84,80.72,Possession,174,563
LA-00072,Railway,Gujarat,Kutch,6.24,30,44.57,100.0,39.73,2,6,2,54.69,62.46,51.3,63.53,Notification,392,518
LA-01402,Irrigation,Gujarat,Kutch,10.46,81,94.02,30.18,88.72,2,1,1,23.47,88.19,71.95,55.43,Valuation,536,616
LA-00262,Power,Karnataka,Bengaluru,7.5,106,68.53,58.27,50.37,1,3,2,38.19,100.0,63.61,44.83,Notification,455,650
LA-01750,Industrial,Uttar Pradesh,Kanpur,14.35,187,83.76,86.74,51.0,2,2,3,83.43,74.7,93.28,62.73,Notification,644,685
LA-00568,Power,Telangana,Karimnagar,12.16,85,97.33,86.4,100.0,1,2,2,48.23,83.59,46.42,77.65,Possession,154,405
LA-01412,Urban Development,Karnataka,Bengaluru,5.0,34,86.51,48.7,66.42,0,4,1,21.45,72.53,77.08,66.86,Possession,265,351
LA-01996,Power,Telangana,Khammam,9.27,1,55.34,100.0,89.95,1,4,0,46.01,38.23,54.57,76.47,Compensation,218,393
LA-01695,Power,Gujarat,Vadodara,5.0,113,91.0,82.46,32.61,1,4,1,100.0,68.25,100.0,76.61,Possession,414,514
LA-00526,Urban Development,Tamil Nadu,Tiruchirappalli,5.0,52,86.69,57.46,39.14,2,4,0,65.87,66.05,92.86,73.28,Possession,285,490
LA-01441,Urban Development,Karnataka,Mangaluru,6.65,35,67.7,39.5,77.8,0,4,1,77.47,59.03,45.17,60.6,Rehabilitation,513,567
LA-01222,Irrigation,Telangana,Nizamabad,8.34,134,86.56,49.18,73.87,4,1,3,35.45,100.0,86.72,64.09,Valuation,346,541
LA-00433,Irrigation,Maharashtra,Thane,7.25,66,84.43,53.05,56.66,0,1,0,25.92,76.75,56.49,30.16,Possession,544,533
LA-02025,Industrial,Karnataka,Mangaluru,11.45,112,53.12,87.49,63.69,2,1,1,77.93,61.6,66.03,67.53,Notification,178,460
LA-00267,Industrial,Madhya Pradesh,Gwalior,5.0,58,71.01,90.43,55.67,0,1,1,100.0,99.63,62.68,78.46,Possession,412,517
LA-00023,Irrigation,Maharashtra,Nashik,5.0,71,55.82,83.39,72.07,0,4,0,37.44,51.69,59.94,53.98,Possession,387,474
LA-02236,Highway,Telangana,Nizamabad,9.37,74,73.09,92.2,68.29,2,7,2,26.26,75.63,94.75,77.03,Notification,398,560
LA-02386,Power,Madhya Pradesh,Ujjain,12.66,125,99.28,47.59,61.87,2,6,4,65.39,74.5,68.58,68.93,Possession,505,518
LA-01064,Urban Development,Maharashtra,Aurangabad,19.56,48,98.13,72.52,41.13,0,1,2,75.03,57.33,99.07,71.26,Valuation,318,443
LA-02112,Railway,Telangana,Hyderabad,7.56,133,81.13,66.76,45.97,3,2,2,44.81,50.18,85.06,53.6,Rehabilitation,371,555
LA-00429,Urban Development,Gujarat,Kutch,11.17,27,71.49,57.88,53.29,0,3,3,82.65,47.76,64.09,70.94,Possession,351,548
LA-00355,Irrigation,Madhya Pradesh,Bhopal,15.24,78,100.0,55.92,40.8,3,0,0,58.39,100.0,69.3,70.37,Compensation,439,480
LA-00676,Power,Rajasthan,Udaipur,5.94,53,100.0,45.13,40.82,2,0,1,51.81,66.73,64.26,48.62,Compensation,472,455
LA-02259,Urban Development,Tamil Nadu,Tiruchirappalli,6.92,120,68.49,77.39,47.07,4,1,0,51.72,61.35,62.32,68.08,Possession,468,660
LA-00482,Power,Tamil Nadu,Coimbatore,5.0,174,60.41,63.63,75.89,2,2,4,71.32,62.9,82.39,68.92,Possession,520,658
LA-00419,Railway,Gujarat,Rajkot,28.93,25,57.09,59.14,56.16,0,2,0,95.17,98.31,90.64,59.17,Notification,438,417
LA-01575,Highway,Uttar Pradesh,Prayagraj,11.82,44,81.65,90.5,44.84,0,1,1,27.83,72.64,100.0,71.39,Valuation,210,450
LA-00289,Urban Development,Maharashtra,Aurangabad,39.27,148,72.05,65.95,57.57,5,1,0,50.31,70.73,70.46,56.95,Compensation,580,675
LA-02115,Power,Karnataka,Hubballi,5.0,109,47.02,41.77,55.8,0,1,3,82.24,96.75,71.48,53.79,Compensation,279,403
LA-02024,Highway,Maharashtra,Aurangabad,7.77,69,98.03,67.03,62.07,1,2,1,100.0,41.11,71.19,75.19,Rehabilitation,465,458
LA-00710,Power,Tamil Nadu,Coimbatore,9.55,70,86.99,87.52,85.79,3,5,0,70.7,31.98,49.22,78.84,Possession,426,470
LA-01013,Irrigation,Rajasthan,Kota,5.0,42,68.33,32.28,87.57,2,2,1,97.29,80.57,74.29,76.59,Notification,63,467
LA-01007,Highway,Maharashtra,Aurangabad,13.69,116,62.31,69.95,78.05,1,5,3,55.79,61.59,95.12,64.4,Valuation,497,617
LA-01232,Urban Development,Tamil Nadu,Salem,8.75,51,57.77,80.85,88.78,0,1,3,69.64,95.66,67.45,68.55,Valuation,397,561
LA-00257,Power,Maharashtra,Nagpur,5.0,137,67.71,88.21,98.62,3,4,4,70.96,65.42,54.67,74.57,Possession,322,502
LA-00627,Railway,Maharashtra,Aurangabad,5.0,147,53.23,57.5,74.54,5,2,1,39.51,51.69,84.63,61.09,Valuation,431,602
