project_id,project_type,state,district,land_area_hectares,affected_families,documentation_completeness,approval_progress,compensation_progress,legal_dispute_count,pending_notifications,ownership_conflict_count,rehabilitation_progress,stakeholder_responsiveness,department_coordination_score,possession_progress,current_stage,days_elapsed,target_duration_days,delay_status
LA-00569,Irrigation,Maharashtra,Aurangabad,5.0,99,60.49,100.0,84.6,1,4,1,55.38,69.31,56.4,67.66,Notification,424,500,0
LA-00570,Railway,Rajasthan,Udaipur,21.85,109,49.85,82.93,96.44,4,4,2,37.77,62.76,51.35,69.01,Compensation,553,752,0
LA-00571,Railway,Gujarat,Rajkot,11.74,105,100.0,56.7,32.52,1,2,2,58.32,45.27,74.17,53.56,Rehabilitation,620,589,1
LA-00572,Railway,Uttar Pradesh,Agra,24.63,119,83.43,65.11,45.48,4,1,0,51.34,97.16,100.0,82.78,Compensation,314,624,0
LA-00573,Irrigation,Gujarat,Rajkot,5.89,147,88.98,84.08,83.58,5,1,3,70.1,51.64,72.21,76.38,Compensation,419,559,1
LA-00574,Power,Madhya Pradesh,Indore,7.5,128,76.4,70.79,90.37,3,1,3,38.17,80.23,95.54,65.89,Notification,487,570,0
LA-00575,Industrial,Karnataka,Mysuru,6.11,123,71.34,70.57,73.27,2,2,2,35.63,66.57,87.77,63.88,Rehabilitation,321,566,1
LA-00576,Power,Karnataka,Bengaluru,7.15,69,72.81,75.98,50.28,0,4,2,62.0,61.33,59.22,61.4,Compensation,354,584,0
LA-00577,Irrigation,Madhya Pradesh,Bhopal,5.42,65,72.37,75.58,26.38,0,3,1,84.89,100.0,81.99,62.43,Valuation,442,456,1
LA-00578,Industrial,Rajasthan,Udaipur,5.0,110,92.3,81.49,53.06,0,2,2,77.15,74.18,85.03,63.67,Possession,420,572,0
LA-00579,Irrigation,Telangana,Khammam,5.47,88,91.46,58.56,49.9,5,4,1,99.81,38.33,81.07,65.05,Rehabilitation,108,453,1
LA-00580,Urban Development,Madhya Pradesh,Bhopal,7.02,140,84.74,53.34,87.45,3,1,2,60.43,68.75,55.73,84.13,Possession,307,474,1
LA-00581,Highway,Uttar Pradesh,Prayagraj,5.0,39,66.72,42.5,68.48,1,2,0,26.14,80.85,82.97,58.16,Compensation,651,540,0
LA-00582,Highway,Maharashtra,Pune,5.0,122,69.98,84.45,68.56,3,0,4,37.18,66.26,79.26,65.49,Possession,388,602,0
LA-00583,Urban Development,Madhya Pradesh,Ujjain,12.31,94,67.86,80.57,76.02,4,1,1,87.78,35.8,92.77,74.83,Possession,214,644,0
LA-00584,Railway,Rajasthan,Kota,21.82,91,91.77,100.0,69.53,5,3,3,75.72,74.58,59.61,69.31,Possession,415,549,0
LA-00585,Industrial,Maharashtra,Nashik,5.0,98,90.91,54.25,94.52,1,3,1,70.14,54.03,69.66,77.58,Possession,394,553,1
LA-00586,Industrial,Maharashtra,Thane,5.0,39,100.0,85.81,75.45,0,1,0,89.66,27.6,81.91,86.65,Rehabilitation,290,552,0
LA-00587,Highway,Uttar Pradesh,Kanpur,13.12,70,76.06,69.78,36.77,2,0,4,50.67,61.42,82.95,61.29,Possession,353,552,1
LA-00588,Industrial,Uttar Pradesh,Prayagraj,6.93,53,92.49,31.68,41.35,2,3,1,63.29,96.11,49.19,42.2,Notification,607,532,0
LA-00589,Urban Development,Uttar Pradesh,Agra,5.0,96,70.67,20.13,33.81,2,3,2,33.28,69.19,75.38,38.75,Notification,565,630,1
LA-00590,Industrial,Karnataka,Bengaluru,45.87,38,72.39,30.25,44.83,2,2,1,23.5,75.68,77.37,43.59,Valuation,308,452,0
LA-00591,Urban Development,Maharashtra,Pune,22.05,129,87.3,96.56,64.34,2,3,5,41.45,93.97,50.43,59.23,Rehabilitation,238,557,1
LA-00592,Irrigation,Maharashtra,Thane,5.22,30,100.0,73.59,74.64,0,2,2,70.94,79.81,54.51,74.03,Notification,268,458,1
LA-00593,Highway,Uttar Pradesh,Lucknow,8.13,133,82.88,62.87,69.29,1,2,2,100.0,77.48,100.0,66.64,Compensation,450,637,0
LA-00594,Industrial,Rajasthan,Jodhpur,14.61,30,90.12,31.05,62.03,4,2,0,86.69,56.97,71.6,50.99,Rehabilitation,355,483,0
LA-00595,Irrigation,Telangana,Karimnagar,6.22,89,82.65,45.91,100.0,4,1,1,48.7,49.98,65.68,71.6,Rehabilitation,521,542,1
LA-00596,Industrial,Maharashtra,Thane,9.59,46,88.95,74.54,62.3,0,3,1,91.08,76.1,53.75,79.79,Valuation,320,532,0
LA-00597,Power,Tamil Nadu,Chennai,18.82,81,88.59,86.47,20.45,3,4,0,50.08,50.32,72.58,63.49,Valuation,230,588,1
LA-00598,Urban Development,Telangana,Khammam,11.68,62,86.62,85.13,48.04,0,3,0,79.22,49.83,69.54,63.05,Valuation,352,578,1
LA-00599,Power,Madhya Pradesh,Indore,5.0,82,100.0,89.37,75.46,3,3,0,48.17,83.68,84.01,77.4,Notification,374,510,0
LA-00600,Irrigation,Uttar Pradesh,Prayagraj,5.15,96,91.14,68.45,100.0,1,2,0,43.61,60.78,92.11,98.76,Rehabilitation,259,592,0
LA-00601,Urban Development,Telangana,Warangal,7.21,49,65.68,100.0,79.31,2,2,1,41.77,29.72,44.3,75.17,Valuation,327,522,1
LA-00602,Industrial,Tamil Nadu,Coimbatore,19.65,151,75.11,50.9,30.1,1,1,1,30.69,85.29,65.69,45.29,Compensation,677,631,1
LA-00603,Railway,Maharashtra,Pune,6.4,65,89.23,74.68,57.48,1,2,1,62.17,52.16,48.52,68.46,Rehabilitation,339,493,1
LA-00604,Urban Development,Gujarat,Surat,5.0,50,57.32,69.66,40.71,1,1,2,72.29,34.68,97.47,69.83,Valuation,322,580,1
LA-00605,Highway,Maharashtra,Thane,9.46,98,64.31,72.89,43.32,2,3,6,34.72,64.15,78.49,54.3,Notification,564,524,1
LA-00606,Industrial,Gujarat,Surat,10.36,105,60.69,54.83,42.45,0,1,3,56.68,91.4,46.87,41.74,Notification,421,512,0
LA-00607,Industrial,Uttar Pradesh,Kanpur,7.41,55,61.85,58.94,47.01,1,2,2,75.68,53.94,42.4,61.45,Possession,292,515,1
LA-00608,Railway,Gujarat,Surat,5.0,59,70.71,85.22,78.78,5,1,1,23.2,56.13,62.73,75.28,Possession,355,532,1
LA-00609,Irrigation,Madhya Pradesh,Ujjain,5.29,72,59.25,61.3,75.73,1,2,1,51.6,66.08,100.0,67.0,Compensation,255,455,0
LA-00610,Urban Development,Tamil Nadu,Coimbatore,12.99,54,79.02,98.4,69.95,1,3,1,21.44,78.11,70.36,77.24,Compensation,410,548,1
LA-00611,Railway,Madhya Pradesh,Gwalior,10.58,38,84.59,100.0,89.01,1,4,1,39.86,76.01,74.36,77.66,Compensation,265,489,1
LA-00612,Irrigation,Gujarat,Kutch,10.41,34,50.62,75.84,64.59,1,5,1,59.73,78.22,77.44,63.88,Possession,390,580,0
LA-00613,Power,Rajasthan,Udaipur,5.0,138,100.0,42.68,97.2,6,2,1,69.17,60.67,58.56,75.08,Possession,449,587,0
LA-00614,Industrial,Gujarat,Rajkot,8.21,84,65.31,53.63,46.3,3,5,1,66.12,91.87,77.14,66.27,Rehabilitation,346,543,0
LA-00615,Urban Development,Tamil Nadu,Salem,5.0,52,74.87,80.11,41.82,2,4,2,41.54,15.28,53.99,62.15,Rehabilitation,382,517,0
LA-00616,Railway,Karnataka,Belagavi,7.3,35,77.12,83.76,85.9,2,2,0,79.55,61.89,69.01,79.8,Valuation,214,513,0
LA-00617,Urban Development,Uttar Pradesh,Kanpur,19.19,80,83.21,69.7,100.0,0,6,1,40.89,33.19,62.82,78.84,Valuation,355,453,0
LA-00618,Irrigation,Rajasthan,Udaipur,21.96,178,83.49,73.16,52.29,4,3,3,77.86,82.14,90.54,60.85,Notification,424,633,1
LA-00619,Urban Development,Telangana,Karimnagar,5.0,77,72.3,76.21,85.46,1,5,0,36.02,22.87,98.93,88.54,Possession,251,443,1
LA-00620,Urban Development,Rajasthan,Udaipur,5.0,54,100.0,45.27,72.63,1,4,0,100.0,83.49,46.49,71.11,Valuation,372,409,0
LA-00621,Irrigation,Madhya Pradesh,Jabalpur,10.99,34,60.75,58.01,72.68,0,1,1,68.6,48.62,100.0,59.9,Notification,546,568,0
LA-00622,Industrial,Tamil Nadu,Chennai,13.14,33,47.2,84.37,68.91,0,5,2,60.25,40.0,75.89,70.5,Possession,259,506,0
LA-00623,Power,Madhya Pradesh,Indore,7.04,86,88.11,28.51,83.94,2,1,1,80.02,70.71,65.99,70.38,Compensation,386,525,0
LA-00624,Industrial,Gujarat,Ahmedabad,5.24,105,70.67,68.41,63.55,2,3,0,98.55,45.19,61.75,67.65,Valuation,353,698,1
LA-00625,Urban Development,Madhya Pradesh,Gwalior,5.91,92,79.66,64.81,45.69,1,4,4,33.96,53.61,58.75,63.31,Valuation,487,511,0
LA-00626,Irrigation,Karnataka,Bengaluru,13.15,104,76.49,99.57,79.85,1,3,3,91.25,44.25,85.85,91.85,Valuation,185,471,0
LA-00627,Railway,Maharashtra,Aurangabad,5.0,147,53.23,57.5,74.54,5,2,1,39.51,51.69,84.63,61.09,Valuation,431,602,1
LA-00628,Power,Madhya Pradesh,Gwalior,13.21,28,76.78,51.91,81.39,0,2,0,79.55,29.95,55.63,54.69,Valuation,341,344,0
LA-00629,Urban Development,Tamil Nadu,Madurai,7.46,102,50.61,51.6,60.74,1,2,3,38.72,92.55,38.58,40.9,Rehabilitation,605,480,1
LA-00630,Industrial,Tamil Nadu,Madurai,7.23,114,77.38,58.26,71.3,4,1,4,72.24,56.55,100.0,65.6,Compensation,498,487,1
LA-00631,Irrigation,Uttar Pradesh,Varanasi,26.02,87,100.0,82.5,69.53,0,1,0,60.2,46.64,63.47,84.56,Notification,392,428,0
LA-00632,Power,Uttar Pradesh,Agra,14.39,195,87.03,50.15,51.93,4,5,3,66.77,77.13,45.95,46.01,Valuation,645,643,1
LA-00633,Irrigation,Tamil Nadu,Salem,10.6,31,99.0,82.74,98.28,2,3,0,43.7,75.17,31.68,61.51,Notification,372,552,0
LA-00634,Urban Development,Madhya Pradesh,Bhopal,9.6,79,93.72,63.91,100.0,1,2,1,71.21,100.0,88.96,80.11,Notification,368,429,0
LA-00635,Irrigation,Telangana,Nizamabad,5.0,59,77.0,64.58,100.0,0,1,1,71.79,75.0,86.21,76.76,Valuation,378,453,0
LA-00636,Railway,Tamil Nadu,Coimbatore,21.02,124,100.0,100.0,37.03,3,2,2,56.5,67.02,100.0,74.01,Rehabilitation,377,633,0
LA-00637,Urban Development,Madhya Pradesh,Gwalior,6.3,167,67.98,74.68,69.4,5,6,2,33.07,47.93,43.32,71.91,Possession,524,642,1
LA-00638,Power,Tamil Nadu,Madurai,23.77,141,84.25,70.02,82.75,5,2,3,89.97,71.41,67.83,67.54,Rehabilitation,620,673,1
LA-00639,Power,Uttar Pradesh,Varanasi,5.0,76,100.0,72.62,67.15,1,6,2,24.27,49.15,41.77,57.12,Valuation,30,496,0
LA-00640,Power,Tamil Nadu,Coimbatore,18.49,68,79.65,51.84,54.71,0,8,1,54.77,63.32,90.82,72.17,Valuation,408,482,1
LA-00641,Power,Uttar Pradesh,Kanpur,7.61,46,69.2,81.19,32.41,0,1,1,63.2,70.43,52.8,54.61,Possession,493,482,0
LA-00642,Power,Gujarat,Kutch,10.17,72,79.33,75.81,70.89,3,2,5,77.54,94.83,60.21,79.39,Notification,233,424,0
LA-00643,Highway,Gujarat,Ahmedabad,18.41,113,61.49,56.24,91.04,1,3,1,88.91,68.56,39.67,74.63,Rehabilitation,490,578,1
LA-00644,Railway,Madhya Pradesh,Indore,7.02,41,65.16,79.78,100.0,0,4,0,84.08,93.31,94.71,77.85,Valuation,344,469,0
LA-00645,Highway,Madhya Pradesh,Ujjain,7.3,52,44.62,58.49,42.61,2,2,0,71.19,78.2,92.27,51.41,Rehabilitation,249,480,0
LA-00646,Irrigation,Gujarat,Kutch,5.52,60,39.71,66.22,60.56,1,4,0,54.6,55.45,94.84,67.57,Possession,509,546,1
LA-00647,Industrial,Uttar Pradesh,Lucknow,13.83,48,46.33,65.18,77.74,1,3,2,83.01,46.97,52.4,66.47,Notification,253,452,0
LA-00648,Urban Development,Telangana,Hyderabad,5.0,133,95.09,75.35,57.17,6,3,3,77.19,74.57,88.45,82.37,Notification,257,544,0
LA-00649,Urban Development,Karnataka,Mangaluru,14.55,67,87.82,91.67,68.17,1,3,0,11.15,69.25,76.11,95.12,Compensation,402,588,0
LA-00650,Highway,Telangana,Warangal,5.0,78,92.65,74.31,40.34,0,3,0,60.34,57.9,82.68,68.51,Notification,622,587,0
LA-00651,Highway,Rajasthan,Jodhpur,5.0,121,52.41,78.03,56.25,4,4,2,36.09,70.79,71.0,66.44,Valuation,403,543,1
LA-00652,Urban Development,Karnataka,Hubballi,5.0,88,82.51,41.41,92.3,6,3,1,62.91,63.95,53.78,62.12,Compensation,395,507,1
LA-00653,Industrial,Maharashtra,Nagpur,5.22,36,99.72,62.54,48.05,1,9,2,76.97,55.35,46.49,63.68,Rehabilitation,319,415,1
LA-00654,Industrial,Madhya Pradesh,Bhopal,11.07,100,97.11,48.33,86.84,7,2,1,100.0,83.28,59.88,89.96,Compensation,338,674,0
LA-00655,Power,Maharashtra,Pune,5.0,46,88.19,52.79,50.7,0,1,1,9.91,74.43,95.24,52.7,Notification,392,572,0
LA-00656,Industrial,Telangana,Karimnagar,75.37,192,86.86,57.85,73.41,5,0,5,43.1,72.1,72.2,78.23,Possession,387,689,1
LA-00657,Industrial,Gujarat,Ahmedabad,12.93,137,70.24,42.9,65.52,2,1,4,40.38,31.12,55.26,66.77,Valuation,474,573,1
LA-00658,Highway,Uttar Pradesh,Varanasi,22.43,134,73.98,58.87,44.97,4,2,2,14.32,78.81,42.76,37.43,Compensation,556,667,1
LA-00659,Urban Development,Maharashtra,Thane,13.66,44,42.44,100.0,50.91,2,5,0,77.25,80.58,40.68,75.38,Notification,667,540,1
LA-00660,Railway,Madhya Pradesh,Ujjain,30.83,97,92.72,62.92,65.88,3,2,3,93.83,68.38,55.34,66.64,Rehabilitation,519,626,0
LA-00661,Irrigation,Gujarat,Ahmedabad,31.18,82,63.52,75.92,79.75,1,2,1,81.88,86.63,100.0,79.91,Compensation,398,528,0
LA-00662,Urban Development,Gujarat,Surat,5.0,111,68.02,63.68,15.16,2,4,6,82.72,84.42,51.4,54.17,Compensation,530,579,1
LA-00663,Highway,Madhya Pradesh,Ujjain,6.97,33,65.56,45.15,53.5,0,4,1,45.68,63.94,69.01,51.01,Valuation,388,476,0
LA-00664,Power,Telangana,Hyderabad,5.0,78,90.6,82.7,70.83,0,1,1,50.01,57.12,53.39,71.78,Compensation,180,507,1
LA-00665,Railway,Madhya Pradesh,Ujjain,5.0,61,87.91,43.35,62.65,1,0,2,42.0,62.2,33.6,41.42,Rehabilitation,372,429,1
LA-00666,Power,Tamil Nadu,Salem,12.72,126,81.58,53.98,74.04,5,1,2,50.35,82.9,61.38,84.22,Valuation,373,615,0
LA-00667,Power,Maharashtra,Thane,34.98,114,82.89,64.66,57.68,0,6,3,34.99,72.59,46.27,62.08,Compensation,419,549,1
LA-00668,Highway,Maharashtra,Aurangabad,27.33,116,39.98,76.49,96.11,5,1,3,59.59,71.8,78.43,67.86,Valuation,476,608,1
LA-00669,Highway,Tamil Nadu,Tiruchirappalli,12.67,153,90.21,75.82,78.66,4,1,0,76.17,70.59,65.63,58.84,Possession,487,591,0
LA-00670,Urban Development,Telangana,Nizamabad,5.0,1,92.72,43.21,82.22,0,3,2,44.69,81.9,55.02,67.14,Notification,316,431,0
LA-00671,Power,Karnataka,Belagavi,5.0,1,75.77,61.38,49.13,1,3,0,91.74,78.95,72.37,65.99,Rehabilitation,553,487,0
LA-00672,Railway,Tamil Nadu,Tiruchirappalli,14.61,86,100.0,100.0,51.09,0,2,1,12.0,26.04,56.44,63.23,Rehabilitation,351,514,0
LA-00673,Industrial,Rajasthan,Ajmer,5.3,96,72.83,72.9,63.58,4,3,0,80.8,88.3,88.17,75.0,Rehabilitation,507,499,1
LA-00674,Highway,Karnataka,Mysuru,5.0,145,78.68,56.65,71.92,4,3,2,70.02,69.62,85.85,73.59,Notification,411,560,1
LA-00675,Highway,Karnataka,Mysuru,12.27,103,47.14,76.26,34.75,1,3,3,29.8,70.67,49.35,45.13,Rehabilitation,459,665,1
LA-00676,Power,Rajasthan,Udaipur,5.94,53,100.0,45.13,40.82,2,0,1,51.81,66.73,64.26,48.62,Compensation,472,455,1
LA-00677,Irrigation,Maharashtra,Pune,19.44,52,62.28,75.45,73.52,1,2,0,35.15,57.65,95.25,74.46,Notification,337,558,1
LA-00678,Irrigation,Uttar Pradesh,Agra,11.2,141,64.82,72.5,46.78,2,2,5,52.47,67.08,100.0,56.71,Compensation,423,618,0
LA-00679,Highway,Rajasthan,Jaipur,5.0,66,60.41,89.87,76.8,0,0,0,51.43,49.0,74.85,91.61,Valuation,231,453,0
LA-00680,Industrial,Uttar Pradesh,Prayagraj,12.62,41,75.02,51.31,79.61,1,1,0,48.64,46.39,43.16,58.53,Possession,324,488,0
LA-00681,Urban Development,Telangana,Hyderabad,6.34,2,55.46,43.15,74.61,2,2,1,76.07,81.56,71.32,59.45,Notification,373,436,0
LA-00682,Highway,Tamil Nadu,Tiruchirappalli,5.0,100,100.0,54.23,44.86,3,2,3,0.0,62.13,76.28,54.69,Notification,419,483,0
LA-00683,Urban Development,Tamil Nadu,Salem,5.0,91,75.41,58.67,80.81,2,1,0,58.92,82.46,73.4,68.62,Notification,474,510,1
LA-00684,Irrigation,Telangana,Karimnagar,5.59,80,89.48,45.93,95.77,0,4,0,46.51,77.5,77.88,76.45,Notification,502,463,0
LA-00685,Power,Madhya Pradesh,Ujjain,5.0,136,64.44,36.84,25.46,3,3,1,100.0,67.48,66.55,56.23,Possession,385,432,1
LA-00686,Railway,Telangana,Warangal,5.0,82,70.5,72.02,59.87,1,3,1,26.42,71.63,67.34,74.28,Valuation,385,576,1
LA-00687,Irrigation,Karnataka,Hubballi,29.2,120,100.0,82.6,84.62,5,3,3,86.44,52.09,82.05,86.89,Rehabilitation,386,668,1
LA-00688,Railway,Maharashtra,Nashik,5.0,106,83.78,100.0,58.21,3,6,2,71.7,83.85,78.25,84.79,Rehabilitation,325,567,1
LA-00689,Irrigation,Telangana,Nizamabad,13.45,100,46.68,38.28,46.0,5,7,3,57.31,44.66,91.72,68.45,Rehabilitation,211,561,1
LA-00690,Highway,Tamil Nadu,Madurai,5.0,79,85.31,63.06,44.7,0,2,0,100.0,100.0,50.8,66.48,Valuation,314,482,0
LA-00691,Power,Uttar Pradesh,Prayagraj,5.0,63,63.31,70.25,64.6,1,8,0,45.09,100.0,65.37,40.49,Possession,439,485,0
LA-00692,Railway,Uttar Pradesh,Lucknow,5.0,62,84.91,64.07,80.3,1,3,3,86.58,49.38,60.98,67.6,Valuation,388,599,0
LA-00693,Irrigation,Gujarat,Vadodara,11.53,111,67.54,100.0,64.95,1,3,3,67.25,42.6,91.53,73.53,Compensation,481,504,0
LA-00694,Urban Development,Telangana,Nizamabad,5.0,143,83.78,85.31,89.43,3,3,2,83.24,65.48,71.85,78.97,Rehabilitation,439,497,1
LA-00695,Irrigation,Telangana,Khammam,5.0,140,94.33,79.92,58.18,5,3,2,66.83,59.11,54.77,55.89,Valuation,612,660,1
LA-00696,Irrigation,Tamil Nadu,Tiruchirappalli,5.0,51,69.73,73.94,53.05,0,1,1,90.41,65.2,40.26,58.36,Valuation,462,564,1
LA-00697,Industrial,Tamil Nadu,Coimbatore,5.0,94,100.0,46.07,79.13,1,1,2,85.17,66.97,54.29,72.5,Rehabilitation,391,579,0
LA-00698,Irrigation,Karnataka,Belagavi,14.04,143,75.53,60.44,67.81,1,5,3,77.68,94.57,61.41,62.71,Possession,520,603,0
LA-00699,Railway,Tamil Nadu,Salem,5.0,91,83.26,56.32,64.11,2,3,2,96.65,79.67,82.17,82.01,Compensation,413,526,0
LA-00700,Industrial,Tamil Nadu,Chennai,5.71,31,84.09,45.57,64.3,0,1,1,25.5,94.56,87.09,56.47,Possession,519,549,1
LA-00701,Railway,Rajasthan,Ajmer,29.92,149,69.45,73.39,14.35,2,4,1,75.3,35.29,94.41,66.95,Notification,423,545,1
LA-00702,Power,Uttar Pradesh,Kanpur,8.15,133,51.74,80.4,63.75,3,3,2,73.59,58.33,83.95,77.49,Rehabilitation,538,503,1
LA-00703,Irrigation,Maharashtra,Aurangabad,5.0,95,66.98,31.77,59.15,1,1,1,27.44,81.61,49.16,46.71,Rehabilitation,286,312,1
LA-00704,Railway,Karnataka,Mysuru,9.51,94,100.0,64.54,45.53,4,3,4,62.64,35.53,45.9,59.79,Compensation,415,622,1
LA-00705,Power,Rajasthan,Udaipur,43.23,127,94.97,70.86,41.17,5,1,5,95.44,53.17,97.69,67.68,Rehabilitation,381,549,1
LA-00706,Highway,Uttar Pradesh,Prayagraj,7.09,69,82.88,71.7,33.6,1,3,1,52.78,70.28,85.71,66.98,Rehabilitation,417,502,0
LA-00707,Urban Development,Telangana,Khammam,5.0,12,22.74,100.0,68.72,2,1,0,37.81,84.56,84.44,68.17,Possession,411,620,1
LA-00708,Power,Telangana,Khammam,5.0,123,96.82,47.9,61.29,3,3,1,32.81,44.68,58.16,48.2,Notification,571,594,0
LA-00709,Irrigation,Maharashtra,Pune,9.23,46,96.65,41.09,56.16,3,4,1,68.69,78.29,46.01,50.83,Valuation,583,646,1
LA-00710,Power,Tamil Nadu,Coimbatore,9.55,70,86.99,87.52,85.79,3,5,0,70.7,31.98,49.22,78.84,Possession,426,470,0
LA-00711,Highway,Telangana,Nizamabad,10.87,111,86.04,72.03,79.33,1,7,1,1.95,88.34,81.29,71.65,Rehabilitation,266,475,0
LA-00712,Highway,Gujarat,Ahmedabad,10.46,115,42.98,90.49,89.2,3,3,1,0.0,93.51,41.71,52.91,Compensation,499,633,1
LA-00713,Railway,Madhya Pradesh,Gwalior,9.02,74,78.33,39.65,78.68,3,3,2,64.35,46.62,62.12,49.89,Compensation,499,564,1
LA-00714,Industrial,Uttar Pradesh,Prayagraj,5.0,155,94.33,32.77,47.18,7,2,4,65.82,74.48,74.77,54.09,Possession,594,648,1
LA-00715,Railway,Tamil Nadu,Chennai,13.25,124,100.0,84.51,64.23,3,3,4,70.14,50.69,69.72,71.7,Rehabilitation,352,540,0
LA-00716,Highway,Karnataka,Belagavi,6.66,145,92.63,86.19,70.51,3,5,8,17.7,73.6,67.3,60.42,Notification,448,644,1
LA-00717,Highway,Rajasthan,Kota,5.0,81,85.7,57.08,51.37,1,1,2,43.67,57.97,65.6,47.21,Compensation,529,573,0
LA-00718,Irrigation,Uttar Pradesh,Kanpur,5.0,63,68.12,66.46,0.0,3,3,1,15.51,75.85,93.09,41.17,Possession,603,532,1
LA-00719,Industrial,Tamil Nadu,Salem,6.9,165,96.77,59.73,68.53,2,0,3,59.95,69.64,64.03,74.64,Notification,548,550,0
LA-00720,Industrial,Uttar Pradesh,Agra,5.0,161,68.51,66.27,45.4,3,2,5,57.69,81.28,88.99,59.79,Notification,430,514,1
LA-00721,Irrigation,Gujarat,Ahmedabad,8.57,14,83.0,0.0,81.82,1,4,2,33.51,97.81,49.07,56.69,Notification,377,502,1
LA-00722,Irrigation,Maharashtra,Nashik,5.0,78,94.1,55.06,45.38,1,0,0,89.68,58.75,64.06,76.99,Valuation,482,560,0
LA-00723,Urban Development,Rajasthan,Ajmer,5.23,10,81.28,87.89,59.81,1,1,0,72.89,69.88,83.33,73.82,Valuation,266,507,0
LA-00724,Irrigation,Telangana,Karimnagar,29.82,60,68.94,100.0,100.0,1,1,0,52.38,60.27,73.49,84.17,Valuation,329,488,0
LA-00725,Industrial,Rajasthan,Jodhpur,5.0,72,71.81,44.67,20.57,1,2,0,43.94,68.43,91.25,42.56,Rehabilitation,398,542,0
LA-00726,Industrial,Gujarat,Kutch,8.72,63,69.83,38.12,75.51,0,3,1,85.98,100.0,53.46,52.84,Valuation,606,486,1
LA-00727,Industrial,Telangana,Karimnagar,5.0,1,64.16,58.6,90.2,0,0,0,64.72,81.98,72.81,74.61,Notification,221,452,0
LA-00728,Power,Madhya Pradesh,Bhopal,24.51,140,52.21,82.02,100.0,3,2,2,54.89,62.87,53.21,69.53,Compensation,358,559,0
LA-00729,Power,Maharashtra,Thane,8.87,67,66.98,66.5,78.79,1,2,1,79.86,75.17,100.0,72.99,Notification,411,549,0
LA-00730,Urban Development,Rajasthan,Kota,5.0,77,83.47,88.3,38.95,0,0,2,71.39,28.58,97.14,68.29,Compensation,371,524,0
LA-00731,Railway,Uttar Pradesh,Lucknow,21.0,28,70.82,60.19,64.25,0,2,0,29.68,82.34,35.94,53.66,Compensation,371,587,0
LA-00732,Power,Uttar Pradesh,Prayagraj,12.25,140,85.93,36.22,44.87,2,1,2,32.06,65.58,83.7,62.63,Compensation,560,552,0
LA-00733,Urban Development,Telangana,Khammam,8.09,115,76.16,59.3,74.22,5,7,2,58.0,77.57,81.14,76.42,Rehabilitation,192,530,1
LA-00734,Urban Development,Maharashtra,Nagpur,9.79,51,58.61,76.16,62.3,1,2,1,73.03,67.45,61.26,64.65,Compensation,477,512,0
LA-00735,Industrial,Rajasthan,Kota,44.94,131,68.64,100.0,73.1,4,3,0,83.76,64.51,56.94,81.19,Possession,454,629,1
LA-00736,Urban Development,Maharashtra,Nashik,6.0,97,89.81,49.4,92.07,0,2,3,70.82,65.64,97.24,80.17,Compensation,320,399,1
LA-00737,Highway,Madhya Pradesh,Jabalpur,8.03,120,84.95,11.28,35.12,3,5,5,7.5,58.95,56.18,18.5,Notification,506,562,1
LA-00738,Railway,Tamil Nadu,Coimbatore,8.46,5,67.86,80.38,68.88,0,2,0,85.21,70.16,96.23,69.16,Possession,131,422,0
LA-00739,Industrial,Telangana,Khammam,7.61,125,58.0,75.66,48.52,3,2,2,42.19,64.23,67.92,56.56,Valuation,477,518,1
LA-00740,Urban Development,Telangana,Karimnagar,9.62,70,93.71,38.57,27.8,1,1,1,50.61,50.22,55.17,45.09,Valuation,308,459,0
LA-00741,Industrial,Rajasthan,Ajmer,5.0,1,85.29,64.34,60.53,1,3,0,79.34,71.42,72.41,56.23,Valuation,493,491,0
LA-00742,Industrial,Karnataka,Mysuru,5.0,40,100.0,96.71,46.91,0,4,1,75.56,97.22,17.24,82.96,Valuation,358,422,0
LA-00743,Irrigation,Uttar Pradesh,Prayagraj,5.0,159,83.25,79.33,61.86,5,3,1,60.46,82.45,64.3,80.74,Notification,377,551,0
LA-00744,Irrigation,Gujarat,Vadodara,7.3,146,73.79,75.44,34.51,4,1,5,54.85,55.99,64.73,42.31,Valuation,653,638,0
LA-00745,Railway,Telangana,Khammam,13.81,74,100.0,51.0,51.22,0,0,2,63.06,37.03,83.97,69.87,Possession,392,530,1
LA-00746,Power,Uttar Pradesh,Varanasi,5.0,36,68.12,93.97,88.66,0,4,0,36.14,100.0,44.79,68.57,Rehabilitation,334,496,0
LA-00747,Industrial,Uttar Pradesh,Varanasi,9.38,134,70.37,54.34,100.0,3,4,0,55.69,95.87,40.39,65.23,Valuation,515,700,0
LA-00748,Highway,Gujarat,Surat,20.06,79,54.81,77.16,100.0,2,3,1,48.55,81.74,98.76,74.29,Compensation,289,567,0
LA-00749,Highway,Karnataka,Mysuru,5.58,164,97.07,39.25,62.78,2,2,1,68.71,50.32,66.04,49.36,Possession,222,577,1
LA-00750,Irrigation,Rajasthan,Udaipur,5.0,75,100.0,64.7,0.0,2,3,1,11.18,44.08,75.98,49.52,Possession,496,536,0
LA-00751,Power,Uttar Pradesh,Prayagraj,9.26,83,54.6,62.12,100.0,4,2,0,67.54,54.7,93.29,79.28,Possession,479,666,1
